ID,ARTICULO,COD. PROV,COSTO,$ VENTA1,$ VENTA 2,MARCA,ITEM,Items,Stock,PROVEEDOR,NRO DE CLIENTE
7176,CABO P/ HACHA,145003,6002.192,9003.0,9904.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,2.0,FERRETERA DEL NORTE,3600
7177,ESCALERA PINTOR 11 PELDAÑOS,6561,172186.884,223843.0,246227.0,ESCALERA,FERRETERIA,FERRETERIA,1.0,H. J. HERRERA S.R.L.,3623
7178,CABO P/ MACHO,145004,3863.148,5795.0,6374.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,9.0,FERRETERA DEL NORTE,3600
7179,ESCALERA PINTOR 9 PELDAÑOS,5084,123009.518,159912.0,175904.0,ESCALERA,FERRETERIA,FERRETERIA,0.0,H. J. HERRERA S.R.L.,3623
7180,CABO P/ MAZA,145016,1406.878,2110.0,2321.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,8.0,FERRETERA DEL NORTE,3600
7181,CABO P/ ESCOBAS,255008,1404.045,2106.0,2317.0,SIN ASIGNAR,LIMPIEZA,LIMPIEZA,5.0,FERRETERA DEL NORTE,3600
7182,CABO P/ MARTILLO,145013,997.499,1496.0,1646.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7183,BISAGRA MUNICION 100 X 44,38-10170,1337.538,2006.0,2207.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,87.0,CONTAINER S.R.L.,3638
7185,BISAGRA MUNICION 100 X 75,38-10172,1617.655,2426.0,2669.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,49.0,CONTAINER S.R.L.,3638
7187,PIOLIN PLASTICO,,0.0,0.0,0.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,AAA VARIOS,3714
7189,BARRETA HIERRO PUNTA Y PALA 1.5 MTS,158075,65671.628,98507.0,108358.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,1.0,FERRETERA DEL NORTE,3600
7190,BLACK JACK CAJA DE HERRAMIENTAS E094,E094,37674.926,52745.0,58019.0,black jack,FERRETERIA,FERRETERIA,1.0,EXTRA POWER,3702
7191,MORZA DE BANCO N 5,15-50469,30639.173,45959.0,50555.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7193,"CEPILLO CIRCULAR DE 7""  BRONCE",J472,7790.0960000000005,10906.0,11997.0,black jack,FERRETERIA,FERRETERIA,0.0,EXTRA POWER,3702
7194,CAJA DE HERRAMIENTAS PVC,04-20010,10819.050000000001,16229.0,17851.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,10.0,CONTAINER S.R.L.,3638
7195,CEPILLO DE COPA RIZADO,3255,8060.879,12091.0,13300.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,0.0,BREMEN ARGENTINA S.A.,4335
7197,"PIEDRA AMOLAR DE 6"" FINA",01-48040,447.493,671.0,738.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7198,PENETRIT LIPIA REST. DE MATERIALES,260042,391.704,588.0,646.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7199,AGUA RAMAL CRUZ NORMAL J/E 110 PVC,066000077,64544.198000000004,83907.0,92298.0,SIN ASIGNAR,SEPAPYS,SEPAPYS,0.0,TUBONOR (PROVEEDOR),3706
7200,MANIJA CURVA 95 MM NIQUEL,,1291.68,1550.0,1705.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-6271.0,DISTRIBUIDORA LAMADRID,3614
7201,CORTA CAÑO DE 5 A 25 MM,251003,11743.524,17615.0,19377.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7202,BISAGRA P/SOLDAR 100 MM,38-10020,768.349,1153.0,1268.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-8.0,CONTAINER S.R.L.,3638
7203,"MORZA GIRATORIA 3""",02-26840,77063.857,115596.0,127155.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-2.0,CONTAINER S.R.L.,3638
7204,MANGUERA NEGRA 1/2 K6 X ROLLO,079000003,31045.112,46568.0,51224.0,SIN ASIGNAR,TORNILLOS,TORNILLOS,0.0,TUBONOR (PROVEEDOR),3706
7205,REMACHADORA POP WEMBLEY,2365,8708.744,13063.0,14369.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,4.0,BREMEN ARGENTINA S.A.,4335
7206,COLA SINTETICA DE 1/4 KG.,155006,2385.329,3578.0,3936.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,7.0,FERRETERA DEL NORTE,3600
7207,"ZZDISCO DIAMANT. 4,5"" NORTON TURBO",208187,4968.682,7453.0,8198.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7208,COLA SINTETICA DE 1/2 KG.,155007,4089.494,6134.0,6748.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,5.0,FERRETERA DEL NORTE,3600
7209,"DISCO DIAMANT. 7"" BREMEN CONTINUO",4528,9929.124,14900.0,16390.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,11.0,BREMEN ARGENTINA S.A.,4335
7210,COLA SINTETICA DE 1 KG.,155008,6833.563,10250.0,11275.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7211,"ZZDISCO DIAMANT. 7"" NORTON SEGM.",208189,18874.705,28312.0,31143.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7212,CEPILLO DE ACERO 6 X 19,255003,3370.9230000000002,5056.0,5562.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,11.0,FERRETERA DEL NORTE,3600
7213,"PINZA BREMEN UNIVERSAL 8""",7050,10827.098,16241.0,17865.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,7.0,BREMEN ARGENTINA S.A.,4335
7214,CEPILLO DE ACERO C/ MANGO,255002,3022.596,4534.0,4987.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,12.0,FERRETERA DEL NORTE,3600
7215,"PINZA METZ PICO LORO 12""",02-27305,25368.817,38053.0,41859.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7217,"PINZA METZ UNIVERSAL 6""",02-27340,11163.012,16745.0,18419.0,MEZT,FERRETERIA,FERRETERIA,2.0,CONTAINER S.R.L.,3638
7218,PINZA CORTA CERAMICO,01-18770,5794.312,8691.0,9561.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7219,TACO FISCHER S8 C/TORNILLO Nº8,FIX50050,32.932,49.0,54.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-3503.0,BREMEN ARGENTINA S.A.,4335
7220,CORTA CERAMICO DE 750 CM,93918,17067.398,23894.0,26284.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,MAREQ - MACRIAN S.R.L.,5466
7221,ESCUADRA P/ALBAÑIL 50 CM,158134,12525.864,18789.0,20668.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-3.0,FERRETERA DEL NORTE,3600
7222,ZZZCORTA HIERRO DE 35 CM VIRGA,158018,215.303,280.0,308.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-1.0,FERRETERA DEL NORTE,3600
7223,SIERRA  CIRCULAR 1500 W,,22574.97,29347.0,32282.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,0.0,AAA VARIOS,3714
7224,PUNZON AUTOMATICO P/ MARCAR,344,16953.412,25430.0,27973.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,-4.0,BREMEN ARGENTINA S.A.,4335
7225,ANTEOJO POLICARBONATO TRANSPARENTE,102004,2231.688,3348.0,3682.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,29.0,FERRETERA DEL NORTE,3600
7226,CUCHARIN,290206,15027.048,22541.0,24795.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7227,ESPATULA N° 180,290061,5391.301,8087.0,8896.0,SANTA JUANA,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7229,MECHA DE WIDIA S 8 DE 40 CM,143301,15244.25,22866.0,25153.0,EZETA,FERRETERIA,FERRETERIA,2.0,FERRETERA DEL NORTE,3600
7230,CUCHARA CHAYTO Nº 8,241007,8992.050000000001,13488.0,14837.0,CHAYTO,FERRETERIA,FERRETERIA,5.0,FERRETERA DEL NORTE,3600
7231,MECHA DE WIDIA S 12 DE 40 CM,143303,23977.067,35966.0,39562.0,EZETA,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7232,CUCHARA CHAYTO Nº 8 MOCHA,241008,9529.583,14294.0,15724.0,CHAYTO,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7234,FORMON DE 24 MM C/MANGO MADERA,02-24300,6672.463,10009.0,11010.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7235,M-COMPRESOR 2 HP. 24 LTS.,,0.0,0.0,0.0,SIN ASIGNAR,MAQUINA HERRAMIENTA,MAQUINA HERRAMIENTA,0.0,AAA VARIOS,3714
7236,ESCARDILLO,227004,1349.219,2024.0,2226.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7237,GAM. KIT ACCESORIOS COMPRESOR,,0.0,0.0,0.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,AAA VARIOS,3714
7238,BIASSONI RASTRILLO DE 18 DIENTES,227015,12081.729,18123.0,19935.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,8.0,FERRETERA DEL NORTE,3600
7239,FORMON DE 12 MM C/MANGO MADERA,02-24272,3984.695,5977.0,6575.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7240,ESCOBA BARRE HOJAS AZUL METALICA C/C,303018,9361.856,14043.0,15447.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,5.0,FERRETERA DEL NORTE,3600
7241,POXILINA 10 MIN X 250 G.,,8641.475,12098.0,13308.0,POXIPOL,FERRETERIA,FERRETERIA,0.0,POXIPOL ADHE-TUC S.R.L.,3628
7242,ESCUADRA TRIANGULAR,7647,18753.486,28130.0,30943.0,BREMEN QUALITY TOOLS,FERRETERIA / ANEXO,FERRETERIA / ANEXO,4.0,BREMEN ARGENTINA S.A.,4335
7243,TACO FISCHER S8 WC,282378,748.5600000000001,1123.0,1235.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,26.0,FERRETERA DEL NORTE,3600
7244,"ESPATULA 1""",7962,1296.672,2000.0,2200.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,6.0,BREMEN ARGENTINA S.A.,4335
7245,TACO FISCHER S10 WCL.,282379,12569.331,18854.0,20739.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7246,"ESPATULA 1 1/2""",7963,1377.714,2100.0,2310.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,2.0,BREMEN ARGENTINA S.A.,4335
7247,GUANTE NITRILO NEGRO,102109,2002.8890000000001,3004.0,3305.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,6.0,FERRETERA DEL NORTE,3600
7248,ESPATULA Nº 60,290025,2739.962,4110.0,4521.0,BIASSONI,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7249,TACO FISCHER S 5 X CAJA,282435,1354.954,2032.0,2236.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,2.0,FERRETERA DEL NORTE,3600
7250,ESPATULA Nº 80,290027,2860.52,4291.0,4720.0,BIASSONI,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7251,TACO FISCHER S 6 X CAJA,282436,1518.857,2278.0,2506.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,5.0,FERRETERA DEL NORTE,3600
7252,"ESPATULA 4""",7968,1945.008,2900.0,3190.0,BIASSONI,FERRETERIA,FERRETERIA,0.0,BREMEN ARGENTINA S.A.,4335
7253,TACO FISCHER S 8 X CAJA,282437,3279.275,4919.0,5411.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,25.0,FERRETERA DEL NORTE,3600
7254,FALLEVA COMPLETA,135003,3987.489,5981.0,6579.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-1.0,FERRETERA DEL NORTE,3600
7255,TACO FISCHER S 10 X CAJA,282438,28861.628,43292.0,47622.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7256,FRATACHO 12 X 25 CM,175102,7032.871,10549.0,11604.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,5.0,FERRETERA DEL NORTE,3600
7257,TACO FISCHER S 12 X CAJA,282439,11762.42,17644.0,19408.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7258,FRATACHO 14 X 30 CM,175107,9533.751,14301.0,15731.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,6.0,FERRETERA DEL NORTE,3600
7259,ZZPALA CORAZON GHERARDI,160010,46739.167,70109.0,77120.0,GHERARDI,FERRETERIA,FERRETERIA,2.0,FERRETERA DEL NORTE,3600
7260,FRATACHO 14 X 35 CM,175108,10531.989,15798.0,17378.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,6.0,FERRETERA DEL NORTE,3600
7261,REMACHE POP 5 X 12,108021,44.938,67.0,74.0,SIN ASIGNAR,TORNILLOS,TORNILLOS,325.0,FERRETERA DEL NORTE,3600
7263,PALA CARBONERA GHERARDI,160008,40213.346,60320.0,66352.0,GHERARDI,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7264,MANDRIL N 20,125002,2329.906,3262.0,3588.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,105.0,FERRETERA DEL NORTE,3600
7265,"AMOLADORA THUNDERPLUS  ANGU. 7"" 2250 WT",179-70143,92957.04000000001,120844.0,132929.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,1.0,DIPROMAS S.A.,4969
7266,MANDRIL N 25,125007,2688.059,3763.0,4140.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,42.0,FERRETERA DEL NORTE,3600
7268,FRESADORA P/ CAÑOS (GRIFERIAS),251001,10651.727,15978.0,17575.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,2.0,FERRETERA DEL NORTE,3600
7269,PLASTICO NEGRO 200 MIC X ROLLO,36008,54843.782,82300.0,90530.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,304.0,RUBITECH,4961
7270,GRINFA BIASSONI 6 MM,07-11250,14816.255000000001,22224.0,24447.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,4.0,CONTAINER S.R.L.,3638
7271,PIOLIN ALGODON OVILLO,,0.0,0.0,0.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-23.0,AAA VARIOS,3714
7272,RUEDA P/CARRETILLA INF. 350 CM,38-10210,23171.528000000002,34757.0,38233.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7273,ESCUADRA P/ALBAÑIL 40 CM,158133,11636.663,17455.0,19200.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,1.0,FERRETERA DEL NORTE,3600
7274,GRINFA BIASSONI 10 MM,07-11260,17706.314000000002,26559.0,29215.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,1.0,CONTAINER S.R.L.,3638
7275,ANTEOJO POLICARBONATO OSCURO,102006,2395.8,3594.0,3953.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,60.0,FERRETERA DEL NORTE,3600
7276,GRINFA BIASSONI 12 MM,07-11265,18324.708,27487.0,30236.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7277,"LLAVE AJUSTABLE 1"" TIPO SUECA",6677,19371.358,29057.0,31963.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,10.0,BREMEN ARGENTINA S.A.,4335
7278,GRINFA 16 MM,158006,16205.394,16205.0,17826.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7280,HACHITA C/CABO CHAYTO,158048,34035.039000000004,51053.0,56158.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7281,ADHESIVO WURTH BONDER X 2 GR.,90893,1205.039,1800.0,1980.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,12.0,WURTH,4704
7282,HACHUELA ALBAÑIL,158061,10956.034,16434.0,18077.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-2.0,FERRETERA DEL NORTE,3600
7283,CANDADO 50 MM PERNO HORIZONTAL BREMEN,7746,13816.177,20724.0,22797.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,6.0,BREMEN ARGENTINA S.A.,4335
7284,REGADOR LANZA P/ MANGUERA ROJAS,HL055,4326.0960000000005,6057.0,6662.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,EXTRA POWER,3702
7285,"ARANDELA 3/4""",02-38836,91.94800000000001,138.0,152.0,SIN ASIGNAR,TORNILLOS,TORNILLOS,279.0,CONTAINER S.R.L.,3638
7286,TIRAFONDO 8 X 120,114019,269.743,405.0,445.0,TIRAFONDO,TORNILLOS,TORNILLOS,0.0,FERRETERA DEL NORTE,3600
7287,TIJERA HOJALATERO BIASSONI 250 MM,112029,19475.089,29213.0,32134.0,BIASSONI,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7288,HERRADURA,269076,11048.208,16572.0,18230.0,REMETAL,CLAVOS,CLAVOS,1.0,FERRETERA DEL NORTE,3600
7289,TORNILLO FISCHER TP3/8,282024,102.742,185.0,203.0,SIN ASIGNAR,TORNILLOS,TORNILLOS,0.0,FERRETERA DEL NORTE,3600
7290,MANGUERA DE NIVEL 9 X 11 (MT),198021,379.625,569.0,626.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,29.0,FERRETERA DEL NORTE,3600
7291,CINTA ENMASCARAR 36 MM,23-10070,4422.4130000000005,6634.0,7297.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7292,CINTA METRICA 8 MT BREMEN,7614,23417.737,35127.0,38639.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,16.0,BREMEN ARGENTINA S.A.,4335
7293,CINTA METRICA PROF. 50 MTS,119017,48466.348,72700.0,79969.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,1.0,FERRETERA DEL NORTE,3600
7294,ZCINTA METRICA ALFA X 10 M,105064,700.01,1050.0,1155.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,1.0,FERRETERA DEL NORTE,3600
7295,TACO FISCHER SX 8 HUECO CAJA,282409,7059.1720000000005,10589.0,11648.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7296,ZCINTA METRICA ALFA X 15 M,105065,922.011,1383.0,1521.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7298,CINTA METRICA EVEL X 3 MT ART. 503,119007,7459.648,11189.0,12308.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,2.0,FERRETERA DEL NORTE,3600
7299,"BISAGRA TEE DE 3""",360014,719.075,1079.0,1186.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-2.0,FERRETERA DEL NORTE,3600
7301,JUNTAFLEX X 280 CC,,4394.744,6153.0,6768.0,POXIPOL,FERRETERIA,FERRETERIA,-11.0,POXIPOL ADHE-TUC S.R.L.,3628
7302,"DISCO DE CORTE 9""",208063,5189.879,7785.0,8563.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,15.0,FERRETERA DEL NORTE,3600
7303,CUCHARA GHERARDI MOCHA Nº 8,160069,21714.374,32572.0,35829.0,GHERARDI,FERRETERIA,FERRETERIA,7.0,FERRETERA DEL NORTE,3600
7304,DESTORNILLADOR PLANO BREMEN 4 X 125,6220,2526.4120000000003,3790.0,4169.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,9.0,BREMEN ARGENTINA S.A.,4335
7305,BOMBA SUMERGIBLE DE 50 HP,,11454828.0,13410331.0,14751364.0,SIN ASIGNAR,ESPECIALES,ESPECIALES,-1.0,AAA VARIOS,3714
7306,"DISCO DE AMOLAR 9""",117012,2184.9700000000003,3277.0,3605.0,CARBORUNDUM,FERRETERIA,FERRETERIA,11.0,FERRETERA DEL NORTE,3600
7307,POXIPOL UNIPOX 25 ML,,2403.146,3400.0,3740.0,POXIPOL,FERRETERIA,FERRETERIA,2.0,POXIPOL ADHE-TUC S.R.L.,3628
7308,TANZA CUADRADA 2 MM X MT,11-30110,109.22,164.0,180.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,373.0,CONTAINER S.R.L.,3638
7309,POXITAS X 12 UNIDADES,,6595.164,9233.0,10157.0,POXIPOL,FERRETERIA,FERRETERIA,1.0,POXIPOL ADHE-TUC S.R.L.,3628
7310,POXITAS C/U,,725.468,1016.0,1117.0,POXIPOL,FERRETERIA,FERRETERIA,0.0,POXIPOL ADHE-TUC S.R.L.,3628
7311,POXIPOL LA GOTITA GEL,,1798.226,2500.0,2750.0,POXIPOL,FERRETERIA,FERRETERIA,10.0,POXIPOL ADHE-TUC S.R.L.,3628
7313,CAJA HERRAMIENTA O PEZCA,174302,38416.834,57625.0,63388.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7317,CARETA P/SOLDAR MOVIL,01-11010,23118.831000000002,34678.0,38146.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,4.0,CONTAINER S.R.L.,3638
7318,M-SOLDADOR GAMMA TURBO 220,,0.0,0.0,0.0,SIN ASIGNAR,MAQUINA HERRAMIENTA,MAQUINA HERRAMIENTA,0.0,AAA VARIOS,3714
7319,TANZA CUADRADA 3 MM X MT,11-30130,248.226,496.0,546.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-1006.25,CONTAINER S.R.L.,3638
7321,CLAVO GANCHO P/ALBAÑIL,,4873.88,7311.0,8042.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,AAA VARIOS,3714
7322,RODILLO P/MAQ. DE SALPICAR,261002,10011.915,15018.0,16520.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7323,GUANTE PVC ROJO 60 CM,,2196.15,3294.0,3624.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,NOA MATAFUEGOS,3697
7324,"ZZLIMA PLANA DE 6""",02-37901,7166.988,10750.0,11826.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7325,"LIMA TRIANGULAR 8"" C/CABO ROJO",4610,6932.427000000001,10400.0,11440.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,4.0,BREMEN ARGENTINA S.A.,4335
7326,TIJERA CORTA CAÑO PVC HASTA 42 MM,5444,14582.469000000001,21874.0,24061.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,3.0,BREMEN ARGENTINA S.A.,4335
7328,PIOLIN SISAL OVILLO,,0.0,0.0,0.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,AAA VARIOS,3714
7329,ESCALERA PINTOR 6 PELDAÑOS,5081,82095.853,106725.0,117397.0,ESCALERA,FERRETERIA,FERRETERIA,0.0,H. J. HERRERA S.R.L.,3623
7330,RIEGO MANGUERA TRENZADA 1/2 X 50 MT,198036,65299.163,84889.0,93378.0,SIN ASIGNAR,OFERTA,OFERTA,2.0,FERRETERA DEL NORTE,3600
7331,RIEGO MANGUERA TRENZADA 1/2 X 25 MT,042000070,58584.868,76160.0,83776.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,1.0,TUBONOR (PROVEEDOR),3706
7332,FASTIX ALTA TEMPERATURA 25 ML,,4156.859,5820.0,6402.0,POXIPOL,FERRETERIA,FERRETERIA,0.0,POXIPOL ADHE-TUC S.R.L.,3628
7333,ZZCINTA METRICA PROF X 5 MT CROSS,9932036,2398.367,3118.0,3430.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,DIST. SAN SEBASTIAN,5771
7334,"ZZCINTA METRICA  C / GOMA 7,5 MTS.",36-10025,5634.9220000000005,8452.0,9298.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,CONTAINER S.R.L.,3638
7335,CAMISA P/ FAROL KER./GAS,02-26560,4.937,6.0,7.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,AAA VARIOS,3714
7336,PROTECTOR DE TENSION,RUMTF10,26557.58,42397.0,46637.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-1.0,ETA SA ELECTRICIDAD,3725
7337,ZZDESTORNILLADOR PHILIP CROSSMASTER 3 X 50,9940412,1533.07,1993.0,2192.0,herramienta corralon,FERRETERIA,FERRETERIA,0.0,TOOL - SHOP S.R.L.,5337
7338,ENGRAMPADORA Nº 8 (GRAMPA X 1000),2330,4210.557,6316.0,6947.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,14.0,BREMEN ARGENTINA S.A.,4335
7339,M-PEUGEOT CALADORA PROFESIONAL 550,,0.0,0.0,0.0,SIN ASIGNAR,MAQUINA HERRAMIENTA,MAQUINA HERRAMIENTA,0.0,AAA VARIOS,3714
7340,"ESPATULA 2""",7964,1539.798,2300.0,2530.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,5.0,BREMEN ARGENTINA S.A.,4335
7341,FRATACHO 12 X 35 CM,175104,8482.962,12724.0,13997.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,6.0,FERRETERA DEL NORTE,3600
7342,DESTORCEDOR Nª 4,14-10653,2614.744,3922.0,4314.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,10.0,CONTAINER S.R.L.,3638
7343,"PINZA BREMEN UNIVERSAL 6""",7048,8842.178,13263.0,14590.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,3.0,BREMEN ARGENTINA S.A.,4335
7344,ZZZALDABAS CINCADAS,,0.0,0.0,0.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,AAA VARIOS,3714
7345,PASADOR C/CANDADO DE 210 MM,02-26964,6493.523,9740.0,10714.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,-2.0,CONTAINER S.R.L.,3638
7346,MECHA DE WIDIA S 6 DE 40 CM,143300,11923.066,17885.0,19673.0,EZETA,FERRETERIA,FERRETERIA,2.0,FERRETERA DEL NORTE,3600
7347,MECHA PILOTO,02-10445,869.437,1130.0,1243.0,black jack,FERRETERIA,FERRETERIA,1.0,CONTAINER S.R.L.,3638
7348,MECHA DE WIDIA S 10 DE 30 CM,143302,19421.73,29133.0,32046.0,EZETA,FERRETERIA,FERRETERIA,0.0,FERRETERA DEL NORTE,3600
7350,SOLDADOR PISTOLA 100 W,,0.0,0.0,0.0,SIN ASIGNAR,FERRETERIA,FERRETERIA,0.0,AAA VARIOS,3714
7351,DESTORNILLADOR MANGO GOMA JUEGO X 6 P.,6230,21653.894,32481.0,35729.0,BREMEN QUALITY TOOLS,FERRETERIA,FERRETERIA,7.0,BREMEN ARGENTINA S.A.,4335
